company_number,name,nationality,sic_codes,nationality_normalized,nationality_clean,sic_code,sic_2,industry
01827353,"HORWOOD, Bernard Jeffrey",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
01827353,"HANNAH, Carol Margaret",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
01827353,"HORWOOD, Crystal Jayne",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
01827353,"HORWOOD, Crystal Jayne",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
01827353,"HORWOOD, Crystal Jayne",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
01827353,"HORWOOD, Crystal Jayne",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
01827353,"HORWOOD, Crystal Jayne",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
01827353,"NEWMAN, Mark Stuart",British,"['68100', '68209', '68310', '68320']",british,british,68100,68,Real Estate
12649450,"OZDENIZER, Ahmet",Cypriot,['64209'],cypriot,cypriot,64209,64,Finance
12783667,"OZDENIZER, Ahmet",Cypriot,['68209'],cypriot,cypriot,68209,68,Real Estate
04464221,"ASHWORTH, Malcolm",British,['41100'],british,british,41100,41,Construction
04464221,"ASHWORTH, Lynne",British,['41100'],british,british,41100,41,Construction
12742825,"BURNS, Dominic",British,['69201'],british,british,69201,69,Professional Services
NI000488,"HANNA, Barbara Jane",British,['68209'],british,british,68209,68,Real Estate
NI000488,"HYDE, Richard Jonathan",British,['68209'],british,british,68209,68,Real Estate
NI000488,"HYDE, George Robert",British,['68209'],british,british,68209,68,Real Estate
16178019,"ALI, Anhar",British,"['68100', '68209']",british,british,68100,68,Real Estate
16178019,"MIAH, Jahangir",British,"['68100', '68209']",british,british,68100,68,Real Estate
15077210,"HINDS-KING, Jamila",British,"['68100', '68209', '74909']",british,british,68100,68,Real Estate
04358994,"SLAVIN, Sharone Lee",British,['74990'],british,british,74990,74,Professional Services
09412079,"SAMBROOKS, Katie Lauren",British,['74909'],british,british,74909,74,Professional Services
09412079,"SAMBROOKS, Linda Marie",British,['74909'],british,british,74909,74,Professional Services
09412079,"SAMBROOKS, Paul Richard",British,['74909'],british,british,74909,74,Professional Services
09412079,"SAMBROOKS, Luke Daniel",British,['74909'],british,british,74909,74,Professional Services
05769914,"AARONS, Jan Leon",British,"['68310', '70100', '74300', '82990']",british,british,68310,68,Real Estate
05769914,"AARONS, Mary",British,"['68310', '70100', '74300', '82990']",british,british,68310,68,Real Estate
12015305,"ALLEN, Philip Richard David",British,"['41100', '70229']",british,british,41100,41,Construction
15281222,"NARLL, Jagdeep Singh",British,"['41100', '77400', '98000']",british,british,41100,41,Construction
17108702,"GUTIERREZ, Jenny Alexandra",British,"['43390', '55900', '68209', '68310']",british,british,43390,43,Construction
04204959,"BLAND, Claire",British,"['41100', '68100', '68209']",british,british,41100,41,Construction
04204959,"BLAND, Paul",British,"['41100', '68100', '68209']",british,british,41100,41,Construction
04204959,"INGRAM, Paul",British,"['41100', '68100', '68209']",british,british,41100,41,Construction
04606968,"ELLIOTT, Alan",British,,british,british,,,Other
04785288,"BAINES, John Christopher, Professor",British,,british,british,,,Other
04785288,"JONES, Nerys Mon",British,,british,british,,,Other
16223530,"HODSON, Mary",British,,british,british,,,Other
16223530,"FARRELLY, Katie",British,,british,british,,,Other
16223530,"HODSON, Kimberley",British,,british,british,,,Other
16223530,"HODSON, Peter Thomas",British,,british,british,,,Other
16223530,"HODSON JNR, Peter Thomas",British,,british,british,,,Other
15574143,"MCINTOSH, Nathan",British,,british,british,,,Other
14635219,"SHELCOTT, Philip James",British,,british,british,,,Other
09374728,"MILLER, Raymond",English,,english,british,,,Other
09374728,"FACEY, Luke Daniel",British,,british,british,,,Other
15961203,"RAFTREE, Jack Bernard",British,,british,british,,,Other
10804688,"GALEASSI, Silvana",Italian,,italian,italian,,,Other
10804688,"NARDINI, Pasquale",Italian,,italian,italian,,,Other
16433884,"CHAPMAN, James Anthony Gregg",British,,british,british,,,Other
11674175,"GILLINGHAM, Catherine Jill",British,,british,british,,,Other
11674175,"GILLINGHAM, Robin",British,,british,british,,,Other
11674175,"GILLINGHAM, Catherine Jill",British,,british,british,,,Other
15355092,"COLLINS, Tracey",British,['68320'],british,british,68320,68,Real Estate
14802644,"BATE, Carl David",British,['68209'],british,british,68209,68,Real Estate
14802644,"BATE, Lisa Ann",British,['68209'],british,british,68209,68,Real Estate
14802644,"HADLEY, James Anthony",British,['68209'],british,british,68209,68,Real Estate
06864154,"GUPTA, Vishal, Mr.",British,['68320'],british,british,68320,68,Real Estate
06864154,"DHALIWAL, Harinder Singh",British,['68320'],british,british,68320,68,Real Estate
06864154,"KAHAN, Barbara",British,['68320'],british,british,68320,68,Real Estate
14522905,"ASH, Nicholas James",British,['98000'],british,british,98000,98,Other
14522905,"BARSBY, Alan Peter",English,['98000'],english,british,98000,98,Other
15246929,"OLIVER - MARDON, Mark",Welsh,['98000'],welsh,british,98000,98,Other
16280357,"HIGGINS, Colin Graham",British,['70229'],british,british,70229,70,Professional Services
15651182,"AMARA, Lauryn",British,['70229'],british,british,70229,70,Professional Services
15651182,"MCASEY, Peter John",British,['70229'],british,british,70229,70,Professional Services
09020366,"COTTON, Christopher",British,['70229'],british,british,70229,70,Professional Services
16602339,"DRUMMOND, Andrew",British,['68209'],british,british,68209,68,Real Estate
12107712,"MAPPER, Chaya Ruth",British,['68100'],british,british,68100,68,Real Estate
12107712,"TEITELBAUM, Nathan",British,['68100'],british,british,68100,68,Real Estate
13808324,"PERERA, Nigel Thomas Howard",British,['64999'],british,british,64999,64,Finance
04776256,"KAMALEDDIN, Nejati Gilani Seyed",Iranian,['56101'],iranian,iranian,56101,56,Other
04776256,"KHAN, Amjad Ali",British,['56101'],british,british,56101,56,Other
04776256,"KHAN, Iftikhar Ahmed",British,['56101'],british,british,56101,56,Other
11844932,"SINGH, Parvinder",Indian,['64999'],indian,indian,64999,64,Finance
01055291,"SWANI, Elizabeth Campbell",British,['68209'],british,british,68209,68,Real Estate
01055291,"SWANI, Sujan Singh",British,['68209'],british,british,68209,68,Real Estate
04350070,"SZEWCZYK, Grzegorz",Polish,['99999'],polish,polish,99999,99,Other
04350070,"COALES, Edwina",British,['99999'],british,british,99999,99,Other
04350070,"KHAN, Waris, Mr.",Pakistani,['99999'],pakistani,pakistani,99999,99,Other
05044098,"DICK, Michael John",British,['70229'],british,british,70229,70,Professional Services
05044098,"EGERTON, Nicola Jane",British,['70229'],british,british,70229,70,Professional Services
SC337112,"MCLEAN, Graeme Norman",British,['62020'],british,british,62020,62,Information & Communication
08137648,"JARRETT-SMITH, Nicola Clare",British,['62020'],british,british,62020,62,Information & Communication
08137648,"JARRETT-SMITH, Robert John",British,['62020'],british,british,62020,62,Information & Communication
13875226,"SHARIF, Halima",British,['64205'],british,british,64205,64,Finance
13875226,"ELMAYOUNI, Assma",Belgian,['64205'],belgian,belgian,64205,64,Finance
13875226,"THORNTON, Bryan Anthony",British,['64205'],british,british,64205,64,Finance
11584818,"KHAN, Bilal",British,['82990'],british,british,82990,82,Other
11584818,"RIAZ, Saira",British,['82990'],british,british,82990,82,Other
15968074,"GOWHER, Asma",American,"['56210', '70229', '82110']",american,american,56210,56,Other
08979281,"GOLER, Seth",British,['70229'],british,british,70229,70,Professional Services
08979281,"VIRANI, Prachi Paresh",British,['70229'],british,british,70229,70,Professional Services
16312215,"RAGUVARAN, Ramesh",British,['70229'],british,british,70229,70,Professional Services
11051538,"CASTEL KIALA, Francisco",Belgian,['82990'],belgian,belgian,82990,82,Other
11051538,"MUSTAFA KEMAL, Malak",Belgian,['82990'],belgian,belgian,82990,82,Other
11051538,"SEZER, Cildir",Belgian,['82990'],belgian,belgian,82990,82,Other
03289295,"BERNARD, Anthony Richard",British,['70229'],british,british,70229,70,Professional Services
03289295,"MUGGERIDGE, Elizabeth Anne",British,['70229'],british,british,70229,70,Professional Services
03289295,"HIGGINS, Kathleen Mansfield",British,['70229'],british,british,70229,70,Professional Services
03289295,"ROSS, Ian David",British,['70229'],british,british,70229,70,Professional Services
SC836214,"STANLEY, Mark Anthony",British,['85590'],british,british,85590,85,Other
09271779,"ALLIES, John",British,['74909'],british,british,74909,74,Professional Services
05533743,"HILL, Stephen Charles",British,['70229'],british,british,70229,70,Professional Services
06776872,"AINSWORTH, Peter John",British,['70229'],british,british,70229,70,Professional Services
06776872,"SEVCOVA, Anastasija",British,['70229'],british,british,70229,70,Professional Services
07229625,"MESKHI, Elena",British,"['69201', '69202', '69203']",british,british,69201,69,Professional Services
07229625,"LEAVEY, Elena",Ukrainian,"['69201', '69202', '69203']",ukrainian,ukrainian,69201,69,Professional Services
11377302,"CEPREAGA, Sidonia Virginia",Romanian,"['69201', '69202', '69203']",romanian,romanian,69201,69,Professional Services
16923026,"TAAL, Nicola Ruth Jonnett",British,"['70229', '82990']",british,british,70229,70,Professional Services
16923026,"TAAL, Robert Jan",Dutch,"['70229', '82990']",dutch,dutch,70229,70,Professional Services
13116120,"TOFT, Christian Vilena, Mr.",Danish,['82990'],danish,danish,82990,82,Other
13116120,"KIILERICH, Mogens Wisti",Danish,['82990'],danish,danish,82990,82,Other
13116120,"NIELSEN, Susanne Krupsdal, Mrs.",Danish,['82990'],danish,danish,82990,82,Other
13914315,"HAQ, Zahra",British,['82990'],british,british,82990,82,Other
13914315,"KHAN, Zahid Akram",British,['82990'],british,british,82990,82,Other
09720991,"KOSTRZEWA, Grzegorz Zdzislaw",Polish,['70229'],polish,polish,70229,70,Professional Services
16656875,"ELIGETI, Sandhyarani",Indian,"['58290', '62011', '62012', '62020']",indian,indian,58290,58,Information & Communication
16656875,"ELIGETI, Sravanthi",Indian,"['58290', '62011', '62012', '62020']",indian,indian,58290,58,Information & Communication
16656875,"SAMUDRALA, Ramu",Indian,"['58290', '62011', '62012', '62020']",indian,indian,58290,58,Information & Communication
05354987,"LEDEZMA RODRIGUEZ, Luis Jose",British,"['46110', '46190', '70229']",british,british,46110,46,Retail
05354987,"VISO DE LEDEZMA, Maria",British,"['46110', '46190', '70229']",british,british,46110,46,Retail
11406977,"UDDIN, Md Shehab",British,['96090'],british,british,96090,96,Other
11406977,"AHMED, Md Rubel",British,['96090'],british,british,96090,96,Other
14043500,"BILLS, Charlotte Lucy",British,['70229'],british,british,70229,70,Professional Services
14043500,"BILLS, Nicholas Andrew",British,['70229'],british,british,70229,70,Professional Services
13788668,"JAFFER, Isabel",British,['82990'],british,british,82990,82,Other
10091316,"DROZD, Izabela Beata",Polish,['82990'],polish,polish,82990,82,Other
15425770,"HOECHSMANN, Thomas",German,['71122'],german,german,71122,71,Professional Services
11134911,"SABATINI, Franco",Italian,"['46342', '56290', '70229']",italian,italian,46342,46,Retail
11193712,"PRYOR, Richard, Mr.",British,"['72200', '96040']",british,british,72200,72,Professional Services
11193712,"PRYOR, Suzanne Marie",British,"['72200', '96040']",british,british,72200,72,Professional Services
07691552,"RAYNER, David James",British,['70229'],british,british,70229,70,Professional Services
07691552,"RAYNER, Laura Jane",British,['70229'],british,british,70229,70,Professional Services
08644457,"SHEPHEARD, Gary, Mr.",British,['70229'],british,british,70229,70,Professional Services
08644457,"LOUW, Dean Anton",British,['70229'],british,british,70229,70,Professional Services
09588378,"HALL, Caroline Frances, Sarah",British,"['58190', '74300', '85590']",british,british,58190,58,Information & Communication
10520873,"RIDLEY, Stephen Charles",British,['70229'],british,british,70229,70,Professional Services
10520873,"WILLIAMS, James David",British,['70229'],british,british,70229,70,Professional Services
10891675,"JUDGE, Michael James, Sir",British,['80100'],british,british,80100,80,Other
10891675,"JUDGE, Michael James, Sir",British,['80100'],british,british,80100,80,Other
10891675,"NUNES, Angela",British,['80100'],british,british,80100,80,Other
06783440,"BENT, Brian Bertram",British,['82990'],british,british,82990,82,Other
06783440,"PEELING, Beverly Denise",British,['82990'],british,british,82990,82,Other
02710463,"JENKINS, Stephen Roy",British,['74909'],british,british,74909,74,Professional Services
02710463,"MEALING, Stuart Wilfred",British,['74909'],british,british,74909,74,Professional Services
09710753,"EVERSON, Andrew",British,['70229'],british,british,70229,70,Professional Services
14916003,"LAMBERT, Romilly",British,"['41100', '70229', '86900', '88990']",british,british,41100,41,Construction
14916003,"MAXWELL, Chukumeka Allan",British,"['41100', '70229', '86900', '88990']",british,british,41100,41,Construction
14916003,"UNDEM, Melanie Lynne",American,"['41100', '70229', '86900', '88990']",american,american,41100,41,Construction
14916003,"UNDEM, Melanie Lynne",American,"['41100', '70229', '86900', '88990']",american,american,41100,41,Construction
12387668,"ISTUK, Josip",German,['46900'],german,german,46900,46,Retail
10072397,"VERMA, Puneet",British,['70229'],british,british,70229,70,Professional Services
11268492,"GORRARA, Paola Gabriella Angela",British,"['63990', '96090']",british,british,63990,63,Information & Communication
06597938,"FITTON, Justine Lindsay",British,"['62020', '96040']",british,british,62020,62,Information & Communication
06597938,"KELLY, Dominic Jason",British,"['62020', '96040']",british,british,62020,62,Information & Communication
14425906,"MIDDLETON, Paul",British,['62020'],british,british,62020,62,Information & Communication
15837845,"LAKIN, Adam Stephen",British,['43210'],british,british,43210,43,Construction
04317964,"HIXON, Mark Anthony, Dr",British,"['55100', '68100', '74909']",british,british,55100,55,Other
04317964,"HIXON, Tonia Kim",British,"['55100', '68100', '74909']",british,british,55100,55,Other
04713491,"BEALEY, Clive Edward, Dr",British,"['70229', '74901', '74909']",british,british,70229,70,Professional Services
16016930,"NASARAHMED, Esharat",British,"['70229', '85600']",british,british,70229,70,Professional Services
16275732,"ROTHAN, Julien",French,['70229'],french,french,70229,70,Professional Services
13572440,"DEY, Dipanwita",Indian,"['62012', '62020', '78300', '82302']",indian,indian,62012,62,Information & Communication
13572440,"PALADHI, Sunit Kanta",Indian,"['62012', '62020', '78300', '82302']",indian,indian,62012,62,Information & Communication
15780192,"BOUKHALFA, Mohamed Walid",Algerian,['61900'],algerian,algerian,61900,61,Information & Communication
07400094,"CHATTERJI, Subhrendu",British,['70229'],british,british,70229,70,Professional Services
